(-160.0,-97.0)
(-171.0,-135.0)
(-169.0,-173.0)
(-169.0,-205.0)
(-163.0,-231.0)
(-153.0,-253.0)
(-138.0,-271.0)
(-134.0,-278.0)
(-115.0,-291.0)
(-108.0,-295.0)
(-120.0,-279.0)
(-130.0,-258.0)
(-135.0,-228.0)
(-135.0,-204.0)
(-137.0,-192.0)
(-140.0,-137.0)
(-141.0,-121.0)
(-141.0,-89.0)
(-140.0,-67.0)
(-139.0,-51.0)
(-139.0,-53.0)
(-127.0,-72.0)
(-115.0,-82.0)
(-112.0,-87.0)
(-111.0,-110.0)
(-113.0,-136.0)
(-116.0,-162.0)
(-118.0,-179.0)
(-130.0,-189.0)
