(89.0,-139.0)
(80.0,-144.0)
(69.0,-148.0)
(52.0,-153.0)
(36.0,-154.0)
(26.0,-158.0)
(11.0,-160.0)
(2.0,-165.0)
(-1.0,-181.0)
(1.0,-193.0)
(0.0,-216.0)
(13.0,-215.0)
(15.0,-198.0)
(15.0,-184.0)
(18.0,-170.0)
(25.0,-169.0)
(39.0,-166.0)
(51.0,-164.0)
(63.0,-161.0)
(73.0,-156.0)
(84.0,-154.0)
(91.0,-149.0)
(91.0,-167.0)
