(-166.0,193.0)
(-180.0,172.0)
(-190.0,152.0)
(-200.0,116.0)
(-207.0,92.0)
(-205.0,59.0)
(-201.0,35.0)
(-198.0,13.0)
(-196.0,-13.0)
(-198.0,-58.0)
(-199.0,-100.0)
(-199.0,-134.0)
(-200.0,-171.0)
(-195.0,-206.0)
(-189.0,-229.0)
(-174.0,-254.0)
(-160.0,-268.0)
(-173.0,-236.0)
(-174.0,-213.0)
(-172.0,-169.0)
(-167.0,-110.0)
(-162.0,-63.0)
(-161.0,-18.0)
(-162.0,49.0)
