(-55.0,-143.0)
(-43.0,-145.0)
(-31.0,-148.0)
(-21.0,-150.0)
(-13.0,-153.0)
(-11.0,-156.0)
(-10.0,-168.0)
(-10.0,-179.0)
(-10.0,-191.0)
(-10.0,-205.0)
(-12.0,-214.0)
(-19.0,-212.0)
(-21.0,-191.0)
(-19.0,-172.0)
(-20.0,-162.0)
(-28.0,-159.0)
(-43.0,-155.0)
(-51.0,-155.0)
(-62.0,-153.0)
