(17.0,31.0)
(34.0,41.0)
(49.0,42.0)
(65.0,39.0)
(76.0,35.0)
(81.0,28.0)
(89.0,28.0)
(85.0,25.0)
(88.0,20.0)
(94.0,17.0)
(91.0,15.0)
(92.0,11.0)
(97.0,9.0)
(92.0,8.0)
(93.0,7.0)
(94.0,2.0)
(90.0,8.0)
(90.0,-0.0)
(87.0,4.0)
(85.0,14.0)
(78.0,22.0)
(69.0,27.0)
(59.0,29.0)
(50.0,31.0)
(38.0,31.0)
(29.0,27.0)
(23.0,22.0)
(18.0,15.0)
(17.0,21.0)
(14.0,17.0)
(20.0,27.0)
(13.0,28.0)
(29.0,38.0)
(43.0,42.0)
